"fname"	"Peaklist"	"Region"	"X"	"Y"	"Acquisition"
"0_R00X152Y127.txt"	"R00X152Y127"	0	152	127	8034
"0_R00X152Y128.txt"	"R00X152Y128"	0	152	128	8125
"0_R00X152Y129.txt"	"R00X152Y129"	0	152	129	8216
"0_R00X152Y130.txt"	"R00X152Y130"	0	152	130	8307
"0_R00X152Y131.txt"	"R00X152Y131"	0	152	131	8398
"0_R00X152Y132.txt"	"R00X152Y132"	0	152	132	8488
"0_R00X152Y133.txt"	"R00X152Y133"	0	152	133	8577
"0_R00X152Y134.txt"	"R00X152Y134"	0	152	134	8664
"0_R00X152Y135.txt"	"R00X152Y135"	0	152	135	8748
"0_R00X152Y136.txt"	"R00X152Y136"	0	152	136	8832
"0_R00X152Y137.txt"	"R00X152Y137"	0	152	137	8914
"0_R00X152Y138.txt"	"R00X152Y138"	0	152	138	8990
"0_R00X152Y139.txt"	"R00X152Y139"	0	152	139	9059
"0_R00X152Y140.txt"	"R00X152Y140"	0	152	140	9121
"0_R00X152Y141.txt"	"R00X152Y141"	0	152	141	9174
"0_R00X153Y015.txt"	"R00X153Y015"	0	153	15	42
"0_R00X153Y016.txt"	"R00X153Y016"	0	153	16	70
"0_R00X153Y017.txt"	"R00X153Y017"	0	153	17	105
"0_R00X153Y018.txt"	"R00X153Y018"	0	153	18	144
"0_R00X153Y019.txt"	"R00X153Y019"	0	153	19	187
"0_R00X153Y020.txt"	"R00X153Y020"	0	153	20	234
"0_R00X153Y021.txt"	"R00X153Y021"	0	153	21	284
"0_R00X153Y022.txt"	"R00X153Y022"	0	153	22	336
"0_R00X153Y023.txt"	"R00X153Y023"	0	153	23	390
"0_R00X153Y024.txt"	"R00X153Y024"	0	153	24	447
"0_R00X153Y025.txt"	"R00X153Y025"	0	153	25	506
"0_R00X153Y026.txt"	"R00X153Y026"	0	153	26	567
"0_R00X153Y027.txt"	"R00X153Y027"	0	153	27	631
"0_R00X153Y028.txt"	"R00X153Y028"	0	153	28	696
"0_R00X153Y029.txt"	"R00X153Y029"	0	153	29	761
"0_R00X153Y030.txt"	"R00X153Y030"	0	153	30	827
"0_R00X153Y031.txt"	"R00X153Y031"	0	153	31	893
"0_R00X153Y032.txt"	"R00X153Y032"	0	153	32	960
"0_R00X153Y033.txt"	"R00X153Y033"	0	153	33	1028
"0_R00X153Y034.txt"	"R00X153Y034"	0	153	34	1096
"0_R00X153Y035.txt"	"R00X153Y035"	0	153	35	1164
"0_R00X153Y036.txt"	"R00X153Y036"	0	153	36	1232
"0_R00X153Y037.txt"	"R00X153Y037"	0	153	37	1299
"0_R00X153Y038.txt"	"R00X153Y038"	0	153	38	1364
"0_R00X153Y039.txt"	"R00X153Y039"	0	153	39	1429
"0_R00X153Y040.txt"	"R00X153Y040"	0	153	40	1492
"0_R00X153Y041.txt"	"R00X153Y041"	0	153	41	1553
"0_R00X153Y042.txt"	"R00X153Y042"	0	153	42	1612
"0_R00X153Y043.txt"	"R00X153Y043"	0	153	43	1668
"0_R00X153Y044.txt"	"R00X153Y044"	0	153	44	1722
"0_R00X153Y045.txt"	"R00X153Y045"	0	153	45	1774
"0_R00X153Y046.txt"	"R00X153Y046"	0	153	46	1824
"0_R00X153Y047.txt"	"R00X153Y047"	0	153	47	1872
"0_R00X153Y062.txt"	"R00X153Y062"	0	153	62	2517
"0_R00X153Y063.txt"	"R00X153Y063"	0	153	63	2571
"0_R00X153Y064.txt"	"R00X153Y064"	0	153	64	2627
"0_R00X153Y065.txt"	"R00X153Y065"	0	153	65	2686
"0_R00X153Y066.txt"	"R00X153Y066"	0	153	66	2747
"0_R00X153Y067.txt"	"R00X153Y067"	0	153	67	2809
"0_R00X153Y068.txt"	"R00X153Y068"	0	153	68	2874
"0_R00X153Y069.txt"	"R00X153Y069"	0	153	69	2942
"0_R00X153Y070.txt"	"R00X153Y070"	0	153	70	3012
"0_R00X153Y071.txt"	"R00X153Y071"	0	153	71	3085
"0_R00X153Y072.txt"	"R00X153Y072"	0	153	72	3160
"0_R00X153Y073.txt"	"R00X153Y073"	0	153	73	3237
"0_R00X153Y074.txt"	"R00X153Y074"	0	153	74	3314
"0_R00X153Y075.txt"	"R00X153Y075"	0	153	75	3392
"0_R00X153Y076.txt"	"R00X153Y076"	0	153	76	3470
"0_R00X153Y077.txt"	"R00X153Y077"	0	153	77	3549
"0_R00X153Y078.txt"	"R00X153Y078"	0	153	78	3630
"0_R00X153Y079.txt"	"R00X153Y079"	0	153	79	3711
"0_R00X153Y080.txt"	"R00X153Y080"	0	153	80	3793
"0_R00X153Y081.txt"	"R00X153Y081"	0	153	81	3875
"0_R00X153Y082.txt"	"R00X153Y082"	0	153	82	3958
"0_R00X153Y083.txt"	"R00X153Y083"	0	153	83	4042
"0_R00X153Y084.txt"	"R00X153Y084"	0	153	84	4126
"0_R00X153Y085.txt"	"R00X153Y085"	0	153	85	4212
"0_R00X153Y086.txt"	"R00X153Y086"	0	153	86	4298
"0_R00X153Y087.txt"	"R00X153Y087"	0	153	87	4385
"0_R00X153Y088.txt"	"R00X153Y088"	0	153	88	4472
"0_R00X153Y089.txt"	"R00X153Y089"	0	153	89	4560
"0_R00X153Y090.txt"	"R00X153Y090"	0	153	90	4648
"0_R00X153Y091.txt"	"R00X153Y091"	0	153	91	4736
"0_R00X153Y092.txt"	"R00X153Y092"	0	153	92	4825
"0_R00X153Y093.txt"	"R00X153Y093"	0	153	93	4914
"0_R00X153Y094.txt"	"R00X153Y094"	0	153	94	5003
"0_R00X153Y095.txt"	"R00X153Y095"	0	153	95	5092
"0_R00X153Y096.txt"	"R00X153Y096"	0	153	96	5182
"0_R00X153Y097.txt"	"R00X153Y097"	0	153	97	5272
"0_R00X153Y098.txt"	"R00X153Y098"	0	153	98	5362
"0_R00X153Y099.txt"	"R00X153Y099"	0	153	99	5452
"0_R00X153Y100.txt"	"R00X153Y100"	0	153	100	5543
"0_R00X153Y101.txt"	"R00X153Y101"	0	153	101	5634
"0_R00X153Y102.txt"	"R00X153Y102"	0	153	102	5725
"0_R00X153Y103.txt"	"R00X153Y103"	0	153	103	5816
"0_R00X153Y104.txt"	"R00X153Y104"	0	153	104	5908
"0_R00X153Y105.txt"	"R00X153Y105"	0	153	105	6000
"0_R00X153Y106.txt"	"R00X153Y106"	0	153	106	6092
"0_R00X153Y107.txt"	"R00X153Y107"	0	153	107	6184
"0_R00X153Y108.txt"	"R00X153Y108"	0	153	108	6277
"0_R00X153Y109.txt"	"R00X153Y109"	0	153	109	6370
"0_R00X153Y110.txt"	"R00X153Y110"	0	153	110	6463
"0_R00X153Y111.txt"	"R00X153Y111"	0	153	111	6556
"0_R00X153Y112.txt"	"R00X153Y112"	0	153	112	6649
"0_R00X153Y113.txt"	"R00X153Y113"	0	153	113	6742
"0_R00X153Y114.txt"	"R00X153Y114"	0	153	114	6835
"0_R00X153Y115.txt"	"R00X153Y115"	0	153	115	6928
"0_R00X153Y116.txt"	"R00X153Y116"	0	153	116	7021
"0_R00X153Y117.txt"	"R00X153Y117"	0	153	117	7114
"0_R00X153Y118.txt"	"R00X153Y118"	0	153	118	7207
"0_R00X153Y119.txt"	"R00X153Y119"	0	153	119	7300
"0_R00X153Y120.txt"	"R00X153Y120"	0	153	120	7392
"0_R00X153Y121.txt"	"R00X153Y121"	0	153	121	7484
"0_R00X153Y122.txt"	"R00X153Y122"	0	153	122	7576
"0_R00X153Y123.txt"	"R00X153Y123"	0	153	123	7669
"0_R00X153Y124.txt"	"R00X153Y124"	0	153	124	7761
"0_R00X153Y125.txt"	"R00X153Y125"	0	153	125	7853
"0_R00X153Y126.txt"	"R00X153Y126"	0	153	126	7944
"0_R00X153Y127.txt"	"R00X153Y127"	0	153	127	8035
"0_R00X153Y128.txt"	"R00X153Y128"	0	153	128	8126
"0_R00X153Y129.txt"	"R00X153Y129"	0	153	129	8217
"0_R00X153Y130.txt"	"R00X153Y130"	0	153	130	8308
"0_R00X153Y131.txt"	"R00X153Y131"	0	153	131	8399
"0_R00X153Y132.txt"	"R00X153Y132"	0	153	132	8489
"0_R00X153Y133.txt"	"R00X153Y133"	0	153	133	8578
"0_R00X153Y134.txt"	"R00X153Y134"	0	153	134	8665
"0_R00X153Y135.txt"	"R00X153Y135"	0	153	135	8749
"0_R00X153Y136.txt"	"R00X153Y136"	0	153	136	8833
"0_R00X153Y137.txt"	"R00X153Y137"	0	153	137	8915
"0_R00X153Y138.txt"	"R00X153Y138"	0	153	138	8991
"0_R00X153Y139.txt"	"R00X153Y139"	0	153	139	9060
"0_R00X153Y140.txt"	"R00X153Y140"	0	153	140	9122
"0_R00X153Y141.txt"	"R00X153Y141"	0	153	141	9175
"0_R00X154Y015.txt"	"R00X154Y015"	0	154	15	43
"0_R00X154Y016.txt"	"R00X154Y016"	0	154	16	71
"0_R00X154Y017.txt"	"R00X154Y017"	0	154	17	106
"0_R00X154Y018.txt"	"R00X154Y018"	0	154	18	145
"0_R00X154Y019.txt"	"R00X154Y019"	0	154	19	188
"0_R00X154Y020.txt"	"R00X154Y020"	0	154	20	235
"0_R00X154Y021.txt"	"R00X154Y021"	0	154	21	285
"0_R00X154Y022.txt"	"R00X154Y022"	0	154	22	337
"0_R00X154Y023.txt"	"R00X154Y023"	0	154	23	391
"0_R00X154Y024.txt"	"R00X154Y024"	0	154	24	448
"0_R00X154Y025.txt"	"R00X154Y025"	0	154	25	507
"0_R00X154Y026.txt"	"R00X154Y026"	0	154	26	568
"0_R00X154Y027.txt"	"R00X154Y027"	0	154	27	632
"0_R00X154Y028.txt"	"R00X154Y028"	0	154	28	697
"0_R00X154Y029.txt"	"R00X154Y029"	0	154	29	762
"0_R00X154Y030.txt"	"R00X154Y030"	0	154	30	828
"0_R00X154Y031.txt"	"R00X154Y031"	0	154	31	894
"0_R00X154Y032.txt"	"R00X154Y032"	0	154	32	961
"0_R00X154Y033.txt"	"R00X154Y033"	0	154	33	1029
"0_R00X154Y034.txt"	"R00X154Y034"	0	154	34	1097
"0_R00X154Y035.txt"	"R00X154Y035"	0	154	35	1165
"0_R00X154Y036.txt"	"R00X154Y036"	0	154	36	1233
"0_R00X154Y037.txt"	"R00X154Y037"	0	154	37	1300
"0_R00X154Y038.txt"	"R00X154Y038"	0	154	38	1365
"0_R00X154Y039.txt"	"R00X154Y039"	0	154	39	1430
"0_R00X154Y040.txt"	"R00X154Y040"	0	154	40	1493
"0_R00X154Y041.txt"	"R00X154Y041"	0	154	41	1554
"0_R00X154Y042.txt"	"R00X154Y042"	0	154	42	1613
"0_R00X154Y043.txt"	"R00X154Y043"	0	154	43	1669
"0_R00X154Y044.txt"	"R00X154Y044"	0	154	44	1723
"0_R00X154Y045.txt"	"R00X154Y045"	0	154	45	1775
"0_R00X154Y046.txt"	"R00X154Y046"	0	154	46	1825
"0_R00X154Y047.txt"	"R00X154Y047"	0	154	47	1873
"0_R00X154Y063.txt"	"R00X154Y063"	0	154	63	2572
"0_R00X154Y064.txt"	"R00X154Y064"	0	154	64	2628
"0_R00X154Y065.txt"	"R00X154Y065"	0	154	65	2687
"0_R00X154Y066.txt"	"R00X154Y066"	0	154	66	2748
"0_R00X154Y067.txt"	"R00X154Y067"	0	154	67	2810
"0_R00X154Y068.txt"	"R00X154Y068"	0	154	68	2875
"0_R00X154Y069.txt"	"R00X154Y069"	0	154	69	2943
"0_R00X154Y070.txt"	"R00X154Y070"	0	154	70	3013
"0_R00X154Y071.txt"	"R00X154Y071"	0	154	71	3086
"0_R00X154Y072.txt"	"R00X154Y072"	0	154	72	3161
"0_R00X154Y073.txt"	"R00X154Y073"	0	154	73	3238
"0_R00X154Y074.txt"	"R00X154Y074"	0	154	74	3315
"0_R00X154Y075.txt"	"R00X154Y075"	0	154	75	3393
"0_R00X154Y076.txt"	"R00X154Y076"	0	154	76	3471
"0_R00X154Y077.txt"	"R00X154Y077"	0	154	77	3550
"0_R00X154Y078.txt"	"R00X154Y078"	0	154	78	3631
"0_R00X154Y079.txt"	"R00X154Y079"	0	154	79	3712
"0_R00X154Y080.txt"	"R00X154Y080"	0	154	80	3794
"0_R00X154Y081.txt"	"R00X154Y081"	0	154	81	3876
"0_R00X154Y082.txt"	"R00X154Y082"	0	154	82	3959
"0_R00X154Y083.txt"	"R00X154Y083"	0	154	83	4043
"0_R00X154Y084.txt"	"R00X154Y084"	0	154	84	4127
"0_R00X154Y085.txt"	"R00X154Y085"	0	154	85	4213
"0_R00X154Y086.txt"	"R00X154Y086"	0	154	86	4299
"0_R00X154Y087.txt"	"R00X154Y087"	0	154	87	4386
"0_R00X154Y088.txt"	"R00X154Y088"	0	154	88	4473
"0_R00X154Y089.txt"	"R00X154Y089"	0	154	89	4561
"0_R00X154Y090.txt"	"R00X154Y090"	0	154	90	4649
"0_R00X154Y091.txt"	"R00X154Y091"	0	154	91	4737
"0_R00X154Y092.txt"	"R00X154Y092"	0	154	92	4826
"0_R00X154Y093.txt"	"R00X154Y093"	0	154	93	4915
"0_R00X154Y094.txt"	"R00X154Y094"	0	154	94	5004
"0_R00X154Y095.txt"	"R00X154Y095"	0	154	95	5093
"0_R00X154Y096.txt"	"R00X154Y096"	0	154	96	5183
"0_R00X154Y097.txt"	"R00X154Y097"	0	154	97	5273
"0_R00X154Y098.txt"	"R00X154Y098"	0	154	98	5363
"0_R00X154Y099.txt"	"R00X154Y099"	0	154	99	5453
"0_R00X154Y100.txt"	"R00X154Y100"	0	154	100	5544
"0_R00X154Y101.txt"	"R00X154Y101"	0	154	101	5635
"0_R00X154Y102.txt"	"R00X154Y102"	0	154	102	5726
"0_R00X154Y103.txt"	"R00X154Y103"	0	154	103	5817
"0_R00X154Y104.txt"	"R00X154Y104"	0	154	104	5909
"0_R00X154Y105.txt"	"R00X154Y105"	0	154	105	6001
"0_R00X154Y106.txt"	"R00X154Y106"	0	154	106	6093
"0_R00X154Y107.txt"	"R00X154Y107"	0	154	107	6185
"0_R00X154Y108.txt"	"R00X154Y108"	0	154	108	6278
"0_R00X154Y109.txt"	"R00X154Y109"	0	154	109	6371
"0_R00X154Y110.txt"	"R00X154Y110"	0	154	110	6464
"0_R00X154Y111.txt"	"R00X154Y111"	0	154	111	6557
"0_R00X154Y112.txt"	"R00X154Y112"	0	154	112	6650
"0_R00X154Y113.txt"	"R00X154Y113"	0	154	113	6743
"0_R00X154Y114.txt"	"R00X154Y114"	0	154	114	6836
"0_R00X154Y115.txt"	"R00X154Y115"	0	154	115	6929
"0_R00X154Y116.txt"	"R00X154Y116"	0	154	116	7022
"0_R00X154Y117.txt"	"R00X154Y117"	0	154	117	7115
"0_R00X154Y118.txt"	"R00X154Y118"	0	154	118	7208
"0_R00X154Y119.txt"	"R00X154Y119"	0	154	119	7301
"0_R00X154Y120.txt"	"R00X154Y120"	0	154	120	7393
"0_R00X154Y121.txt"	"R00X154Y121"	0	154	121	7485
"0_R00X154Y122.txt"	"R00X154Y122"	0	154	122	7577
"0_R00X154Y123.txt"	"R00X154Y123"	0	154	123	7670
"0_R00X154Y124.txt"	"R00X154Y124"	0	154	124	7762
"0_R00X154Y125.txt"	"R00X154Y125"	0	154	125	7854
"0_R00X154Y126.txt"	"R00X154Y126"	0	154	126	7945
"0_R00X154Y127.txt"	"R00X154Y127"	0	154	127	8036
"0_R00X154Y128.txt"	"R00X154Y128"	0	154	128	8127
"0_R00X154Y129.txt"	"R00X154Y129"	0	154	129	8218
"0_R00X154Y130.txt"	"R00X154Y130"	0	154	130	8309
"0_R00X154Y131.txt"	"R00X154Y131"	0	154	131	8400
"0_R00X154Y132.txt"	"R00X154Y132"	0	154	132	8490
"0_R00X154Y133.txt"	"R00X154Y133"	0	154	133	8579
"0_R00X154Y134.txt"	"R00X154Y134"	0	154	134	8666
"0_R00X154Y135.txt"	"R00X154Y135"	0	154	135	8750
"0_R00X154Y136.txt"	"R00X154Y136"	0	154	136	8834
"0_R00X154Y137.txt"	"R00X154Y137"	0	154	137	8916
"0_R00X154Y138.txt"	"R00X154Y138"	0	154	138	8992
"0_R00X154Y139.txt"	"R00X154Y139"	0	154	139	9061
"0_R00X155Y016.txt"	"R00X155Y016"	0	155	16	72
"0_R00X155Y017.txt"	"R00X155Y017"	0	155	17	107
"0_R00X155Y018.txt"	"R00X155Y018"	0	155	18	146
"0_R00X155Y019.txt"	"R00X155Y019"	0	155	19	189
"0_R00X155Y020.txt"	"R00X155Y020"	0	155	20	236
"0_R00X155Y021.txt"	"R00X155Y021"	0	155	21	286
"0_R00X155Y022.txt"	"R00X155Y022"	0	155	22	338
"0_R00X155Y023.txt"	"R00X155Y023"	0	155	23	392
"0_R00X155Y024.txt"	"R00X155Y024"	0	155	24	449
"0_R00X155Y025.txt"	"R00X155Y025"	0	155	25	508
"0_R00X155Y026.txt"	"R00X155Y026"	0	155	26	569
"0_R00X155Y027.txt"	"R00X155Y027"	0	155	27	633
"0_R00X155Y028.txt"	"R00X155Y028"	0	155	28	698
"0_R00X155Y029.txt"	"R00X155Y029"	0	155	29	763
"0_R00X155Y030.txt"	"R00X155Y030"	0	155	30	829
"0_R00X155Y031.txt"	"R00X155Y031"	0	155	31	895
"0_R00X155Y032.txt"	"R00X155Y032"	0	155	32	962
"0_R00X155Y033.txt"	"R00X155Y033"	0	155	33	1030
"0_R00X155Y034.txt"	"R00X155Y034"	0	155	34	1098
"0_R00X155Y035.txt"	"R00X155Y035"	0	155	35	1166
"0_R00X155Y036.txt"	"R00X155Y036"	0	155	36	1234
"0_R00X155Y037.txt"	"R00X155Y037"	0	155	37	1301
"0_R00X155Y038.txt"	"R00X155Y038"	0	155	38	1366
"0_R00X155Y039.txt"	"R00X155Y039"	0	155	39	1431
"0_R00X155Y040.txt"	"R00X155Y040"	0	155	40	1494
"0_R00X155Y041.txt"	"R00X155Y041"	0	155	41	1555
"0_R00X155Y042.txt"	"R00X155Y042"	0	155	42	1614
"0_R00X155Y043.txt"	"R00X155Y043"	0	155	43	1670
"0_R00X155Y044.txt"	"R00X155Y044"	0	155	44	1724
"0_R00X155Y045.txt"	"R00X155Y045"	0	155	45	1776
"0_R00X155Y046.txt"	"R00X155Y046"	0	155	46	1826
"0_R00X155Y047.txt"	"R00X155Y047"	0	155	47	1874
"0_R00X155Y064.txt"	"R00X155Y064"	0	155	64	2629
"0_R00X155Y065.txt"	"R00X155Y065"	0	155	65	2688
"0_R00X155Y066.txt"	"R00X155Y066"	0	155	66	2749
"0_R00X155Y067.txt"	"R00X155Y067"	0	155	67	2811
"0_R00X155Y068.txt"	"R00X155Y068"	0	155	68	2876
"0_R00X155Y069.txt"	"R00X155Y069"	0	155	69	2944
"0_R00X155Y070.txt"	"R00X155Y070"	0	155	70	3014
"0_R00X155Y071.txt"	"R00X155Y071"	0	155	71	3087
"0_R00X155Y072.txt"	"R00X155Y072"	0	155	72	3162
"0_R00X155Y073.txt"	"R00X155Y073"	0	155	73	3239
"0_R00X155Y074.txt"	"R00X155Y074"	0	155	74	3316
"0_R00X155Y075.txt"	"R00X155Y075"	0	155	75	3394
"0_R00X155Y076.txt"	"R00X155Y076"	0	155	76	3472
"0_R00X155Y077.txt"	"R00X155Y077"	0	155	77	3551
"0_R00X155Y078.txt"	"R00X155Y078"	0	155	78	3632
"0_R00X155Y079.txt"	"R00X155Y079"	0	155	79	3713
"0_R00X155Y080.txt"	"R00X155Y080"	0	155	80	3795
"0_R00X155Y081.txt"	"R00X155Y081"	0	155	81	3877
"0_R00X155Y082.txt"	"R00X155Y082"	0	155	82	3960
"0_R00X155Y083.txt"	"R00X155Y083"	0	155	83	4044
"0_R00X155Y084.txt"	"R00X155Y084"	0	155	84	4128
"0_R00X155Y085.txt"	"R00X155Y085"	0	155	85	4214
"0_R00X155Y086.txt"	"R00X155Y086"	0	155	86	4300
"0_R00X155Y087.txt"	"R00X155Y087"	0	155	87	4387
"0_R00X155Y088.txt"	"R00X155Y088"	0	155	88	4474
"0_R00X155Y089.txt"	"R00X155Y089"	0	155	89	4562
"0_R00X155Y090.txt"	"R00X155Y090"	0	155	90	4650
"0_R00X155Y091.txt"	"R00X155Y091"	0	155	91	4738
"0_R00X155Y092.txt"	"R00X155Y092"	0	155	92	4827
"0_R00X155Y093.txt"	"R00X155Y093"	0	155	93	4916
"0_R00X155Y094.txt"	"R00X155Y094"	0	155	94	5005
"0_R00X155Y095.txt"	"R00X155Y095"	0	155	95	5094
"0_R00X155Y096.txt"	"R00X155Y096"	0	155	96	5184
"0_R00X155Y097.txt"	"R00X155Y097"	0	155	97	5274
"0_R00X155Y098.txt"	"R00X155Y098"	0	155	98	5364
"0_R00X155Y099.txt"	"R00X155Y099"	0	155	99	5454
"0_R00X155Y100.txt"	"R00X155Y100"	0	155	100	5545
"0_R00X155Y101.txt"	"R00X155Y101"	0	155	101	5636
"0_R00X155Y102.txt"	"R00X155Y102"	0	155	102	5727
"0_R00X155Y103.txt"	"R00X155Y103"	0	155	103	5818
"0_R00X155Y104.txt"	"R00X155Y104"	0	155	104	5910
"0_R00X155Y105.txt"	"R00X155Y105"	0	155	105	6002
"0_R00X155Y106.txt"	"R00X155Y106"	0	155	106	6094
"0_R00X155Y107.txt"	"R00X155Y107"	0	155	107	6186
"0_R00X155Y108.txt"	"R00X155Y108"	0	155	108	6279
"0_R00X155Y109.txt"	"R00X155Y109"	0	155	109	6372
"0_R00X155Y110.txt"	"R00X155Y110"	0	155	110	6465
"0_R00X155Y111.txt"	"R00X155Y111"	0	155	111	6558
"0_R00X155Y112.txt"	"R00X155Y112"	0	155	112	6651
"0_R00X155Y113.txt"	"R00X155Y113"	0	155	113	6744
"0_R00X155Y114.txt"	"R00X155Y114"	0	155	114	6837
"0_R00X155Y115.txt"	"R00X155Y115"	0	155	115	6930
"0_R00X155Y116.txt"	"R00X155Y116"	0	155	116	7023
"0_R00X155Y117.txt"	"R00X155Y117"	0	155	117	7116
"0_R00X155Y118.txt"	"R00X155Y118"	0	155	118	7209
"0_R00X155Y119.txt"	"R00X155Y119"	0	155	119	7302
"0_R00X155Y120.txt"	"R00X155Y120"	0	155	120	7394
"0_R00X155Y121.txt"	"R00X155Y121"	0	155	121	7486
"0_R00X155Y122.txt"	"R00X155Y122"	0	155	122	7578
"0_R00X155Y123.txt"	"R00X155Y123"	0	155	123	7671
"0_R00X155Y124.txt"	"R00X155Y124"	0	155	124	7763
"0_R00X155Y125.txt"	"R00X155Y125"	0	155	125	7855
"0_R00X155Y126.txt"	"R00X155Y126"	0	155	126	7946
"0_R00X155Y127.txt"	"R00X155Y127"	0	155	127	8037
"0_R00X155Y128.txt"	"R00X155Y128"	0	155	128	8128
"0_R00X155Y129.txt"	"R00X155Y129"	0	155	129	8219
"0_R00X155Y130.txt"	"R00X155Y130"	0	155	130	8310
"0_R00X155Y131.txt"	"R00X155Y131"	0	155	131	8401
"0_R00X155Y132.txt"	"R00X155Y132"	0	155	132	8491
"0_R00X155Y133.txt"	"R00X155Y133"	0	155	133	8580
"0_R00X155Y134.txt"	"R00X155Y134"	0	155	134	8667
"0_R00X155Y135.txt"	"R00X155Y135"	0	155	135	8751
"0_R00X155Y136.txt"	"R00X155Y136"	0	155	136	8835
"0_R00X155Y137.txt"	"R00X155Y137"	0	155	137	8917
"0_R00X155Y138.txt"	"R00X155Y138"	0	155	138	8993
"0_R00X156Y016.txt"	"R00X156Y016"	0	156	16	73
"0_R00X156Y017.txt"	"R00X156Y017"	0	156	17	108
"0_R00X156Y018.txt"	"R00X156Y018"	0	156	18	147
"0_R00X156Y019.txt"	"R00X156Y019"	0	156	19	190
"0_R00X156Y020.txt"	"R00X156Y020"	0	156	20	237
"0_R00X156Y021.txt"	"R00X156Y021"	0	156	21	287
"0_R00X156Y022.txt"	"R00X156Y022"	0	156	22	339
"0_R00X156Y023.txt"	"R00X156Y023"	0	156	23	393
"0_R00X156Y024.txt"	"R00X156Y024"	0	156	24	450
"0_R00X156Y025.txt"	"R00X156Y025"	0	156	25	509
"0_R00X156Y026.txt"	"R00X156Y026"	0	156	26	570
"0_R00X156Y027.txt"	"R00X156Y027"	0	156	27	634
"0_R00X156Y028.txt"	"R00X156Y028"	0	156	28	699
"0_R00X156Y029.txt"	"R00X156Y029"	0	156	29	764
"0_R00X156Y030.txt"	"R00X156Y030"	0	156	30	830
"0_R00X156Y031.txt"	"R00X156Y031"	0	156	31	896
"0_R00X156Y032.txt"	"R00X156Y032"	0	156	32	963
"0_R00X156Y033.txt"	"R00X156Y033"	0	156	33	1031
"0_R00X156Y034.txt"	"R00X156Y034"	0	156	34	1099
"0_R00X156Y035.txt"	"R00X156Y035"	0	156	35	1167
"0_R00X156Y036.txt"	"R00X156Y036"	0	156	36	1235
"0_R00X156Y037.txt"	"R00X156Y037"	0	156	37	1302
"0_R00X156Y038.txt"	"R00X156Y038"	0	156	38	1367
"0_R00X156Y039.txt"	"R00X156Y039"	0	156	39	1432
"0_R00X156Y040.txt"	"R00X156Y040"	0	156	40	1495
"0_R00X156Y041.txt"	"R00X156Y041"	0	156	41	1556
"0_R00X156Y042.txt"	"R00X156Y042"	0	156	42	1615
"0_R00X156Y043.txt"	"R00X156Y043"	0	156	43	1671
"0_R00X156Y044.txt"	"R00X156Y044"	0	156	44	1725
"0_R00X156Y045.txt"	"R00X156Y045"	0	156	45	1777
"0_R00X156Y046.txt"	"R00X156Y046"	0	156	46	1827
"0_R00X156Y064.txt"	"R00X156Y064"	0	156	64	2630
"0_R00X156Y065.txt"	"R00X156Y065"	0	156	65	2689
"0_R00X156Y066.txt"	"R00X156Y066"	0	156	66	2750
"0_R00X156Y067.txt"	"R00X156Y067"	0	156	67	2812
"0_R00X156Y068.txt"	"R00X156Y068"	0	156	68	2877
"0_R00X156Y069.txt"	"R00X156Y069"	0	156	69	2945
"0_R00X156Y070.txt"	"R00X156Y070"	0	156	70	3015
"0_R00X156Y071.txt"	"R00X156Y071"	0	156	71	3088
"0_R00X156Y072.txt"	"R00X156Y072"	0	156	72	3163
"0_R00X156Y073.txt"	"R00X156Y073"	0	156	73	3240
"0_R00X156Y074.txt"	"R00X156Y074"	0	156	74	3317
"0_R00X156Y075.txt"	"R00X156Y075"	0	156	75	3395
"0_R00X156Y076.txt"	"R00X156Y076"	0	156	76	3473
"0_R00X156Y077.txt"	"R00X156Y077"	0	156	77	3552
"0_R00X156Y078.txt"	"R00X156Y078"	0	156	78	3633
"0_R00X156Y079.txt"	"R00X156Y079"	0	156	79	3714
"0_R00X156Y080.txt"	"R00X156Y080"	0	156	80	3796
"0_R00X156Y081.txt"	"R00X156Y081"	0	156	81	3878
"0_R00X156Y082.txt"	"R00X156Y082"	0	156	82	3961
"0_R00X156Y083.txt"	"R00X156Y083"	0	156	83	4045
"0_R00X156Y084.txt"	"R00X156Y084"	0	156	84	4129
"0_R00X156Y085.txt"	"R00X156Y085"	0	156	85	4215
"0_R00X156Y086.txt"	"R00X156Y086"	0	156	86	4301
"0_R00X156Y087.txt"	"R00X156Y087"	0	156	87	4388
"0_R00X156Y088.txt"	"R00X156Y088"	0	156	88	4475
"0_R00X156Y089.txt"	"R00X156Y089"	0	156	89	4563
"0_R00X156Y090.txt"	"R00X156Y090"	0	156	90	4651
"0_R00X156Y091.txt"	"R00X156Y091"	0	156	91	4739
"0_R00X156Y092.txt"	"R00X156Y092"	0	156	92	4828
"0_R00X156Y093.txt"	"R00X156Y093"	0	156	93	4917
"0_R00X156Y094.txt"	"R00X156Y094"	0	156	94	5006
"0_R00X156Y095.txt"	"R00X156Y095"	0	156	95	5095
"0_R00X156Y096.txt"	"R00X156Y096"	0	156	96	5185
"0_R00X156Y097.txt"	"R00X156Y097"	0	156	97	5275
"0_R00X156Y098.txt"	"R00X156Y098"	0	156	98	5365
"0_R00X156Y099.txt"	"R00X156Y099"	0	156	99	5455
